Base_period_dates, Base_period_tmin, Base_period_tmax, Base_period_prec
2017-11-16, -65.258, 14.68016, NA
2017-11-17, -0.04379157, 11.77839, NA
2017-11-18, 2.530353, 14.80421, NA
2017-11-19, -67.51102, 15.34173, NA
2017-11-20, -67.70791, 10.16919, NA
2017-11-21, -11.54732, 14.80469, NA
2017-11-22, -63.48656, 11.42871, NA
2017-11-23, -55.71181, 7.388043, NA
2017-11-24, -2.438772, 12.75163, NA
2017-11-25, -1.163677, 18.40238, NA
2017-11-26, 0.5419811, 12.31311, NA
2017-11-27, -50.99259, 16.27723, NA
2017-11-28, -33.1176, 16.88731, NA
2017-11-29, -56.97845, 19.18273, NA
2017-11-30, -27.27614, 13.32895, NA
2017-12-01, -43.24186, 10.34189, NA
2017-12-02, -47.14525, 10.16415, NA
2017-12-03, -18.25423, 13.57947, NA
2017-12-04, -55.30912, 12.21641, NA
2017-12-05, -37.10134, 13.19353, NA
2017-12-06, -47.41006, 9.998556, NA
2017-12-07, -4.759144, 7.899944, NA
2017-12-08, -1.466325, 4.050922, NA
2017-12-09, -45.23344, 1.312436, NA
2017-12-10, -45.47172, -26.23395, NA
2017-12-11, -30.14196, 8.336688, NA
2017-12-12, -25.68365, 6.813825, NA
2017-12-13, -39.56476, 0.4602613, NA
2017-12-14, -13.00764, 3.573796, NA
2017-12-15, -23.41273, -4.24871, NA
2017-12-16, -21.2465, 8.964685, NA
2017-12-17, -1.147818, 10.18283, NA
2017-12-18, -10.78239, 14.85596, NA
2017-12-19, -7.36142, 16.70063, NA
2017-12-20, -32.01927, 11.5534, NA
2017-12-21, -20.28022, 7.541313, NA
2017-12-22, -1.162455, 9.220377, NA
2017-12-23, -17.84438, 11.16928, NA
2017-12-24, -31.02671, 3.766179, NA
2017-12-25, -21.13976, 1.760311, NA
2017-12-26, -38.5169, 2.196414, NA
2017-12-27, -41.36134, -2.38689, NA
2017-12-28, -25.71706, -6.34897, NA
2017-12-29, -15.33576, -0.7759848, NA
2017-12-30, -7.286096, 0.2972426, NA
2017-12-31, -16.97347, -7.419992, NA
2018-01-01, -19.76122, -5.035036, NA
2018-01-02, -16.94116, -2.693968, NA
2018-01-03, -14.00316, -1.445078, NA
2018-01-04, -11.69606, -3.745517, NA
2018-01-05, -12.87493, -7.274425, NA
2018-01-06, -15.36626, -7.599286, NA
2018-01-07, -17.72908, -4.7643, NA
2018-01-08, -5.711656, 0.845571, NA
2018-01-09, -9.450332, 11.0612, NA
2018-01-10, -3.509608, 7.743392, NA
2018-01-11, -1.140012, 15.14383, NA
2018-01-12, -48.62661, 19.93107, NA
2018-01-13, -60.2747, 16.01265, NA
2018-01-14, -12.28813, -4.24217, NA
2018-01-15, -31.38446, -6.469804, NA
2018-01-16, -42.87383, 2.227406, NA
2018-01-17, -26.17692, -0.8247512, NA
2018-01-18, -47.23219, 4.448016, NA
2018-01-19, -58.91804, 11.67823, NA
2018-01-20, -69.41454, 13.18054, NA
2018-01-21, -66.3505, 14.33057, NA
2018-01-22, -59.3009, 14.42556, NA
2018-01-23, -52.65191, 16.07786, NA
2018-01-24, -24.60477, 6.615309, NA
2018-01-25, -27.13946, 4.617172, NA
2018-01-26, -5.086365, 7.57417, NA
2018-01-27, -1.007402, 16.51715, NA
2018-01-28, 6.485553, 14.77771, NA
2018-01-29, -0.09342453, 7.254375, NA
2018-01-30, -13.92564, 0.7368295, NA
2018-01-31, -21.64035, 2.855446, NA
2018-02-01, 1.260031, 7.897972, NA
2018-02-02, -24.96001, 4.946737, NA
2018-02-03, -22.97074, 1.140842, NA
2018-02-04, -1.7925, 1.120907, NA
2018-02-05, -3.865073, 2.763513, NA
2018-02-06, -2.582484, 2.682157, NA
2018-02-07, -2.582077, 2.276212, NA
2018-02-08, -6.291976, 3.668601, NA
2018-02-09, -4.974785, 6.689823, NA
2018-02-10, 3.347242, 9.703695, NA
2018-02-11, -66.51176, 20.93845, NA
2018-02-12, -67.31394, 10.57597, NA
2018-02-13, -60.539, -1.424764, NA
2018-02-14, -48.05804, 11.84055, NA
2018-02-15, -71.21629, 26.54342, NA
2018-02-16, 3.044536, 21.24085, NA
2018-02-17, -3.706569, 3.459455, NA
2018-02-18, -70.81009, 7.22671, NA
2018-02-19, -66.68607, 13.54414, NA
2018-02-20, -70.93352, 11.63465, NA
2018-02-21, -70.41762, 18.37241, NA
2018-02-22, -39.35384, 12.85983, NA
2018-02-23, 4.300699, 8.315273, NA
2018-02-24, -68.67891, 9.13251, NA
2018-02-25, -67.42967, 11.18353, NA
2018-02-26, -65.63168, 9.454605, NA
2018-02-27, -71.68478, 14.08288, NA
2018-02-28, -70.9557, 15.19701, NA
2018-03-01, -45.39797, 13.52965, NA
2018-03-02, -43.32307, 9.248444, NA
2018-03-03, -68.30791, 9.179209, NA
2018-03-04, -70.43004, 11.09625, NA
2018-03-05, -25.89531, 8.800993, NA
2018-03-06, -5.991347, 5.400645, NA
2018-03-07, -14.03238, 9.530417, NA
2018-03-08, -15.91417, 5.103696, NA
2018-03-09, -3.663505, 5.838356, NA
2018-03-10, -16.05696, 9.899216, NA
2018-03-11, -19.54678, 10.44563, NA
2018-03-12, -20.8664, 5.402675, NA
2018-03-13, -3.363862, 6.641751, NA
2018-03-14, -4.735879, 4.305576, NA
2018-03-15, -24.43799, 9.742749, NA
2018-03-16, -39.93819, 7.919875, NA
2018-03-17, -31.42659, 5.859495, NA
2018-03-18, -62.67699, 14.56216, NA
2018-03-19, -49.74385, 15.65346, NA
2018-03-20, -5.89583, 8.034997, NA
2018-03-21, -1.947545, 2.006021, NA
2018-03-22, -4.140145, 7.655873, NA
2018-03-23, -6.813632, 7.438221, NA
2018-03-24, -17.68003, 8.810825, NA
2018-03-25, -3.942443, 6.997172, NA
2018-03-26, -3.707719, 10.07472, NA
2018-03-27, -0.2960039, 3.471251, NA
2018-03-28, -10.71015, 11.38163, NA
2018-03-29, -68.8733, 24.14215, NA
2018-03-30, -70.58594, 21.1229, NA
2018-03-31, -70.90931, 16.53135, NA
2018-04-01, -68.19966, 17.1974, NA
2018-04-02, -20.70856, 9.29144, NA
2018-04-03, -8.286513, 12.55335, NA
2018-04-04, -55.14586, 17.08516, NA
2018-04-05, -44.87618, 12.04129, NA
2018-04-06, -69.40101, 19.319, NA
2018-04-07, -36.50887, 17.02445, NA
2018-04-08, -23.80136, 11.51059, NA
2018-04-09, -1.42361, 0.3223198, NA
2018-04-10, -20.7826, 13.19562, NA
2018-04-11, 1.635423, 15.53662, NA
2018-04-12, -67.25063, 24.55735, NA
2018-04-13, -67.56451, 28.57057, NA
2018-04-14, -69.30595, 27.50113, NA
2018-04-15, -30.51829, 23.90405, NA
2018-04-16, -14.36181, 11.8678, NA
2018-04-17, -10.51733, 4.594796, NA
2018-04-18, -21.84069, 15.27213, NA
2018-04-19, 1.255894, 14.85311, NA
2018-04-20, -18.95898, 15.47528, NA
2018-04-21, -22.10303, 17.56383, NA
2018-04-22, 2.200754, 19.01299, NA
2018-04-23, 8.043158, 19.42927, NA
2018-04-24, 8.740899, 12.53292, NA
2018-04-25, -27.02214, 19.28072, NA
2018-04-26, -67.89653, 21.37555, NA
2018-04-27, -4.079587, 16.63753, NA
2018-04-28, -70.1126, 22.82958, NA
2018-04-29, -15.65801, 15.01137, NA
2018-04-30, -61.06014, 21.82096, NA
2018-05-01, -59.90639, 28.4237, NA
2018-05-02, -45.05869, 32.08627, NA
2018-05-03, 13.30191, 33.71067, NA
2018-05-04, 14.66482, 33.28526, NA
2018-05-05, 12.07125, 23.39771, NA
2018-05-06, 10.80028, 15.39042, NA
2018-05-07, -47.13262, 22.11934, NA
2018-05-08, -29.50308, 25.22271, NA
2018-05-09, -46.33403, 24.16304, NA
2018-05-10, -13.99597, 25.95889, NA
2018-05-11, -63.82838, 25.79239, NA
2018-05-12, -67.35074, 31.66445, NA
2018-05-13, -68.35164, 25.44447, NA
2018-05-14, -69.97858, 19.76599, NA
2018-05-15, -70.87553, 22.80965, NA
2018-05-16, -27.90109, 22.78278, NA
2018-05-17, -15.41006, 19.81788, NA
2018-05-18, -61.62835, 18.66629, NA
2018-05-19, -61.84601, 13.47503, NA
2018-05-20, -66.89801, 29.30945, NA
2018-05-21, -70.45163, 23.00935, NA
2018-05-22, -69.57313, 22.7547, NA
2018-05-23, -67.91981, 26.3469, NA
2018-05-24, -71.01453, 18.57339, NA
2018-05-25, -70.95547, 13.75454, NA
2018-05-26, -71.00745, 19.92, NA
2018-05-27, -69.57993, -4.728406, NA
2018-05-28, -65.51738, -39.12777, NA
2018-05-29, -64.77692, 25.76154, NA
2018-05-30, -57.75502, 23.56665, NA
2018-05-31, -66.56418, 23.41186, NA
2018-06-01, -68.01236, 25.74607, NA
2018-06-02, -65.29691, 24.8477, NA
2018-06-03, -51.5948, 19.42802, NA
2018-06-04, -70.57388, 23.99693, NA
2018-06-05, -67.57588, 24.43054, NA
2018-06-06, -69.41228, 19.97084, NA
2018-06-07, -69.91789, 19.47718, NA
2018-06-08, -69.36113, 26.21133, NA
2018-06-09, -68.55244, 26.17342, NA
2018-06-10, -57.13076, 17.23226, NA
2018-06-11, -59.17008, -2.714429, NA
2018-06-12, -63.42652, 21.0503, NA
2018-06-13, -70.75248, 27.6253, NA
2018-06-14, -70.32142, 20.43028, NA
2018-06-15, -70.196, 20.66406, NA
2018-06-16, -70.05535, 25.44275, NA
2018-06-17, -67.19604, 26.81104, NA
2018-06-18, -69.48896, 29.7977, NA
2018-06-19, -69.73819, 25.46121, NA
2018-06-20, -70.06222, 22.93825, NA
2018-06-21, -62.92617, 25.00133, NA
2018-06-22, -66.47643, -44.80845, NA
2018-06-23, -66.94341, 24.85918, NA
2018-06-24, -67.48989, 19.50616, NA
2018-06-25, -70.20125, -49.87956, NA
2018-06-26, -69.99552, 24.6459, NA
2018-06-27, -69.10029, 19.7381, NA
2018-06-28, -70.13139, 24.73946, NA
2018-06-29, -66.22373, 29.01581, NA
2018-06-30, -69.48753, 20.01225, NA
2018-07-01, -69.6103, -7.212825, NA
2018-07-02, -67.27726, -34.99887, NA
2018-07-03, -67.52467, -23.78419, NA
2018-07-04, -67.9958, -32.97932, NA
2018-07-05, -68.27187, 29.85948, NA
2018-07-06, -67.0558, -37.3141, NA
2018-07-07, -69.82584, 17.66842, NA
2018-07-08, -69.75657, 24.55145, NA
2018-07-09, -69.40747, 25.96376, NA
2018-07-10, -70.15556, 23.81719, NA
2018-07-11, -70.18752, 17.95428, NA
2018-07-12, -67.3284, 22.67374, NA
2018-07-13, -59.05901, 20.85608, NA
2018-07-14, -61.33191, 26.6904, NA
2018-07-15, -64.00377, 26.25408, NA
2018-07-16, -69.11665, 22.73275, NA
2018-07-17, -69.16863, 22.73525, NA
2018-07-18, -71.21989, 17.64443, NA
2018-07-19, -69.52384, 21.53692, NA
2018-07-20, -65.99635, 23.88415, NA
2018-07-21, -66.69461, 23.72048, NA
2018-07-22, -56.49332, 20.66763, NA
2018-07-23, -70.63892, -18.28257, NA
2018-07-24, -69.6449, 23.33466, NA
2018-07-25, -66.52608, 25.43289, NA
2018-07-26, -67.91527, 29.03012, NA
2018-07-27, -68.80927, 24.40679, NA
2018-07-28, -69.46408, -15.6738, NA
2018-07-29, -70.1759, -60.4283, NA
2018-07-30, -69.12471, -55.74266, NA
2018-07-31, -63.59804, -40.52488, NA
2018-08-01, -67.30889, 7.865558, NA
2018-08-02, -61.14042, 7.023515, NA
2018-08-03, -53.10853, -29.12482, NA
2018-08-04, -67.53898, 28.80824, NA
2018-08-05, -68.52093, 28.57478, NA
2018-08-06, -68.65076, -35.9194, NA
2018-08-07, -68.67942, -0.7100477, NA
2018-08-08, -68.55878, -38.70122, NA
2018-08-09, -69.38626, -43.22007, NA
2018-08-10, -69.16706, -12.22698, NA
2018-08-11, -69.78679, -49.20421, NA
2018-08-12, -61.48304, -36.14721, NA
2018-08-13, -70.45945, 24.67236, NA
2018-08-14, -67.54583, -20.74525, NA
2018-08-15, -57.06694, -27.69351, NA
2018-08-16, -56.9145, -26.67271, NA
2018-08-17, -67.49649, -25.98772, NA
2018-08-18, -67.61112, -46.51704, NA
2018-08-19, -66.21934, -50.49641, NA
2018-08-20, -59.57543, -50.60894, NA
2018-08-21, -65.42451, 27.17338, NA
2018-08-22, -67.70277, 16.63733, NA
2018-08-23, -67.23293, 23.81168, NA
2018-08-24, -66.10694, 9.886025, NA
2018-08-25, -68.79951, -30.28739, NA
2018-08-26, -69.13081, -21.31342, NA
2018-08-27, -68.12645, -19.74698, NA
2018-08-28, -69.70767, -13.27902, NA
2018-08-29, -69.39275, -40.48656, NA
2018-08-30, -68.85468, -49.46134, NA
2018-08-31, -65.98859, -40.4306, NA
2018-09-01, -59.64988, -25.73204, NA
2018-09-02, -70.96185, -36.7902, NA
2018-09-03, -66.46012, -3.986771, NA
2018-09-04, -66.96989, -29.71786, NA
2018-09-05, -68.90431, -38.19757, NA
2018-09-06, -69.65388, -35.85564, NA
2018-09-07, -65.24818, -11.52637, NA
2018-09-08, -30.58111, -25.97553, NA
2018-09-09, -55.57237, -27.10759, NA
2018-09-10, -54.27146, -13.60495, NA
2018-09-11, -56.84531, -25.68416, NA
2018-09-12, -62.00961, 21.56953, NA
2018-09-13, 1.319159, 24.73595, NA
2018-09-14, 9.948441, 24.47466, NA
2018-09-15, 17.28675, 23.90609, NA
2018-09-16, 14.56038, 23.30495, NA
2018-09-17, 21.91744, 24.63705, NA
2018-09-18, -24.71337, 23.65423, NA
2018-09-19, 7.463595, 28.05646, NA
2018-09-20, 17.54275, 26.65796, NA
2018-09-21, 16.89867, 20.73967, NA
2018-09-22, 14.55835, 20.19798, NA
2018-09-23, -2.947655, 14.96275, NA
2018-09-24, -25.01846, 8.159527, NA
2018-09-25, -32.46251, 22.79214, NA
2018-09-26, 18.86687, 26.67343, NA
2018-09-27, 12.28356, 20.00545, NA
2018-09-28, -18.01777, 23.08541, NA
2018-09-29, 13.66794, 23.72496, NA
2018-09-30, 12.12996, 21.58011, NA
2018-10-01, 16.08373, 26.78173, NA
2018-10-02, 17.89758, 26.27728, NA
2018-10-03, -1.280609, 29.32512, NA
2018-10-04, -6.54806, 30.5623, NA
2018-10-05, -9.826272, 4.961816, NA
2018-10-06, -7.065249, 12.67628, NA
2018-10-07, -33.49248, 29.87614, NA
2018-10-08, -44.6048, 26.97837, NA
2018-10-09, -46.59543, 24.21963, NA
2018-10-10, -63.53809, 25.32014, NA
2018-10-11, -63.35778, 25.519, NA
2018-10-12, -28.57682, 16.18519, NA
2018-10-13, 4.763314, 14.11564, NA
2018-10-14, 4.599477, 13.67159, NA
2018-10-15, -60.72947, 19.52936, NA
2018-10-16, -63.84159, 16.03141, NA
2018-10-17, -52.27286, 19.021, NA
2018-10-18, 0.7089739, 13.41188, NA
2018-10-19, -60.74266, 15.26724, NA
2018-10-20, -69.33022, 15.85112, NA
2018-10-21, -62.56998, 9.250033, NA
2018-10-22, -55.58634, 12.11967, NA
2018-10-23, -61.31372, 20.33552, NA
2018-10-24, -45.33759, 13.2847, NA
2018-10-25, -0.4062341, 10.64765, NA
2018-10-26, 3.319232, 7.131532, NA
2018-10-27, 5.838356, 9.831149, NA
2018-10-28, -60.76928, 14.36732, NA
2018-10-29, -59.05939, 7.731232, NA
2018-10-30, -41.87694, 16.56286, NA
2018-10-31, -63.83142, 20.63188, NA
2018-11-01, -69.56168, 21.13226, NA
2018-11-02, -69.9939, -45.85579, NA
2018-11-03, -50.36019, 12.73822, NA
2018-11-04, -29.82873, 13.04848, NA
2018-11-05, 8.240541, 10.87624, NA
2018-11-06, -68.18719, 12.82167, NA
2018-11-07, -68.47469, 14.56061, NA
2018-11-08, -64.50957, 6.838847, NA
2018-11-09, -34.21796, 7.089628, NA
2018-11-10, -58.41871, -18.76168, NA
2018-11-11, -56.38463, 7.38723, NA
2018-11-12, -64.17619, 7.84747, NA
2018-11-13, 4.068824, 8.059003, NA
2018-11-14, -64.34378, 4.444288, NA
2018-11-15, -52.77679, -43.73352, NA
2018-11-16, -48.6357, -36.37881, NA
2018-11-17, -46.30116, 9.453838, NA
2018-11-18, -0.885994, 7.937365, NA
2018-11-19, 0.9651282, 15.39481, NA
2018-11-20, 2.733345, 9.468667, NA
2018-11-21, -3.0292, 12.8766, NA
2018-11-22, -2.290114, 3.3004, NA
2018-11-23, -3.256509, 1.115152, NA
2018-11-24, -1.508216, 1.95678, NA
2018-11-25, -0.9903927, 16.52016, NA
2018-11-26, 1.399482, 6.928221, NA
2018-11-27, -8.550112, 5.208642, NA
2018-11-28, -4.779419, 1.774548, NA
2018-11-29, -5.25528, 3.446032, NA
2018-11-30, -1.899141, 5.768477, NA
2018-12-01, -1.898733, 3.374851, NA
2018-12-02, -1.932908, 8.91033, NA
2018-12-03, -63.70376, 14.76718, NA
2018-12-04, -0.7759999, 5.788723, NA
2018-12-05, -1.274727, 1.615503, NA
2018-12-06, -68.12325, 4.732701, NA
2018-12-07, -67.26609, 3.159248, NA
2018-12-08, -52.07957, 2.077611, NA
2018-12-09, -3.219764, -0.2390542, NA
2018-12-10, -56.15715, 2.935562, NA
2018-12-11, -39.02403, 8.154919, NA
2018-12-12, -54.43684, 6.156891, NA
2018-12-13, -53.91494, 11.62266, NA
2018-12-14, -0.3492876, 5.209451, NA
2018-12-15, -53.08677, 6.42249, NA
2018-12-16, -52.95497, 5.427081, NA
2018-12-17, -63.73562, 9.204192, NA
2018-12-18, -66.07195, 8.067247, NA
2018-12-19, -62.79637, 8.71671, NA
2018-12-20, -65.69595, 5.130547, NA
2018-12-21, -65.97459, 4.622867, NA
2018-12-22, -70.85025, 7.427663, NA
2018-12-23, -64.88522, 6.291505, NA
2018-12-24, -68.51579, 7.355189, NA
2018-12-25, -2.97467, 3.541622, NA
2018-12-26, -58.21065, 9.389827, NA
2018-12-27, -65.03776, 8.233883, NA
2018-12-28, -60.73314, 5.968925, NA
2018-12-29, -62.85885, 11.96902, NA
2018-12-30, -53.79784, 7.297049, NA
2018-12-31, -55.84072, 5.569869, NA
2019-01-01, -70.16649, -46.40448, NA
2019-01-02, -64.66229, -53.23769, NA
2019-01-03, -69.92002, -51.4405, NA
2019-01-04, -63.05996, 4.715205, NA
2019-01-05, -67.32675, -31.41276, NA
2019-01-06, -67.82005, 8.52217, NA
2019-01-07, -0.922443, 3.094571, NA
2019-01-08, -71.36678, 3.78855, NA
2019-01-09, -70.30618, 3.915464, NA
2019-01-10, -67.65015, 1.070807, NA
2019-01-11, -62.99325, 2.503099, NA
2019-01-12, -6.373358, 0.1929911, NA
2019-01-13, -3.599886, -0.873601, NA
2019-01-14, -64.12569, 0.6892756, NA
2019-01-15, -64.50037, 5.123249, NA
2019-01-16, -54.87907, 6.448113, NA
2019-01-17, -2.253045, 2.822837, NA
2019-01-18, -49.20887, 9.912473, NA
2019-01-19, -0.02426657, 2.663783, NA
2019-01-20, -9.311067, 2.689817, NA
2019-01-21, -12.77608, -5.806335, NA
2019-01-22, -19.091, -1.062317, NA
2019-01-23, -45.90281, 10.61368, NA
2019-01-24, -49.63956, 12.79405, NA
2019-01-25, -16.11668, 4.212892, NA
2019-01-26, -16.77449, 3.564446, NA
2019-01-27, -69.59168, 5.479187, NA
2019-01-28, -69.85121, 2.174859, NA
2019-01-29, -8.539499, 1.412136, NA
2019-01-30, -56.32272, 0.6893074, NA
2019-01-31, -47.83167, -4.696952, NA
2019-02-01, -53.31896, -9.795034, NA
2019-02-02, -53.73712, 5.748509, NA
2019-02-03, -66.71182, 11.28402, NA
2019-02-04, -71.21445, 8.256804, NA
2019-02-05, -70.9378, 22.17063, NA
2019-02-06, -68.73179, 9.495761, NA
2019-02-07, -69.18577, -43.53419, NA
2019-02-08, -71.01875, 11.38097, NA
2019-02-09, -6.420674, 2.44168, NA
2019-02-10, -8.03902, 2.299307, NA
2019-02-11, -0.6254953, 1.61591, NA
2019-02-12, 0.5427946, 2.006428, NA
2019-02-13, -1.652639, 7.499254, NA
2019-02-14, -2.536981, 8.716359, NA
2019-02-15, 5.743115, 19.65133, NA
2019-02-16, -2.974696, 8.22611, NA
2019-02-17, -5.593842, 3.080334, NA
2019-02-18, 0.5708615, 10.0927, NA
2019-02-19, -4.954878, 4.68348, NA
2019-02-20, -2.338063, 0.9324988, NA
2019-02-21, -69.84609, 11.03731, NA
2019-02-22, -69.47947, 5.024774, NA
2019-02-23, 1.518271, 3.859329, NA
2019-02-24, -71.42923, 19.00224, NA
2019-02-25, -70.37399, 4.849795, NA
2019-02-26, -60.04649, 2.169128, NA
2019-02-27, -59.32505, 2.266351, NA
2019-02-28, -57.35844, 5.82371, NA
2019-03-01, -60.63023, 2.846429, NA
2019-03-02, -61.49099, 4.752227, NA
2019-03-03, -61.5878, 2.396938, NA
2019-03-04, -62.85901, 3.97323, NA
2019-03-05, -63.18078, -0.3317962, NA
2019-03-06, -59.91055, -1.223031, NA
2019-03-07, -63.34262, 4.50412, NA
2019-03-08, -62.87238, 0.8348978, NA
2019-03-09, -51.62066, 2.929456, NA
2019-03-10, -64.24534, 9.042607, NA
2019-03-11, -71.42319, 10.2768, NA
2019-03-12, -71.65225, 9.992906, NA
2019-03-13, -67.26323, 3.394371, NA
2019-03-14, -71.36492, 22.29245, NA
2019-03-15, -70.29544, 21.29714, NA
2019-03-16, -71.5023, 12.78583, NA
2019-03-17, -70.09452, 12.31867, NA
2019-03-18, -69.8354, 9.132105, NA
2019-03-19, -62.36289, 10.63686, NA
2019-03-20, -61.60584, 8.733852, NA
2019-03-21, -60.82386, -26.27056, NA
2019-03-22, -65.04611, 11.97622, NA
2019-03-23, -64.35088, 12.5017, NA
2019-03-24, -64.53965, 13.81472, NA
2019-03-25, -67.38183, 14.09905, NA
2019-03-26, -59.23172, 9.48572, NA
2019-03-27, -61.4739, 11.82652, NA
2019-03-28, -62.11951, 12.72809, NA
2019-03-29, -64.59669, 21.38405, NA
2019-03-30, -67.35689, 21.22046, NA
2019-03-31, -66.15432, 17.00759, NA
2019-04-01, -66.82634, 10.16665, NA
2019-04-02, -34.02799, 8.166802, NA
2019-04-03, -62.48603, 20.37866, NA
2019-04-04, -62.93262, 17.34049, NA
2019-04-05, 6.261812, 10.89905, NA
2019-04-06, -60.74618, 17.55312, NA
2019-04-07, -58.39999, 21.96546, NA
2019-04-08, -43.17675, 26.22467, NA
2019-04-09, -61.91642, 25.7652, NA
2019-04-10, -70.22512, 22.99542, NA
2019-04-11, -62.97941, 16.59566, NA
2019-04-12, -59.74803, 14.56017, NA
2019-04-13, -66.48617, 22.40694, NA
2019-04-14, -62.6957, 20.20935, NA
2019-04-15, -66.16074, 17.43262, NA
2019-04-16, -71.46941, 15.34129, NA
2019-04-17, -69.97981, 23.31638, NA
2019-04-18, -65.73276, 23.58276, NA
2019-04-19, -10.3333, 21.09441, NA
2019-04-20, -60.87118, 20.64049, NA
2019-04-21, -71.36483, 18.90343, NA
2019-04-22, -71.1054, 22.48934, NA
2019-04-23, -69.21391, 21.74092, NA
2019-04-24, -69.88877, 22.44905, NA
2019-04-25, -69.10917, 21.30444, NA
2019-04-26, -58.91323, 19.96745, NA
2019-04-27, -70.90948, 18.63614, NA
2019-04-28, -66.93712, 24.10307, NA
2019-04-29, -65.43311, 15.82838, NA
2019-04-30, -65.93896, 18.48274, NA
2019-05-01, -53.59599, 17.11892, NA
2019-05-02, -60.53588, 17.5504, NA
2019-05-03, -70.45079, 21.09968, NA
2019-05-04, -67.71742, 19.54728, NA
2019-05-05, -56.37445, -46.16345, NA
2019-05-06, -70.95109, 16.29754, NA
2019-05-07, -70.19571, 14.49524, NA
2019-05-08, -67.94473, -63.45725, NA
2019-05-09, -70.61773, -63.61716, NA
2019-05-10, -70.08709, 25.86082, NA
2019-05-11, -67.31594, 13.28824, NA
2019-05-12, -24.4413, 13.37377, NA
2019-05-13, -69.60513, 16.52436, NA
2019-05-14, -70.04297, 8.171305, NA
2019-05-15, -71.20207, 23.49258, NA
2019-05-16, -70.45322, 23.91463, NA
2019-05-17, -70.1283, 18.69746, NA
2019-05-18, -69.99328, 25.34536, NA
2019-05-19, -69.05157, 25.9495, NA
2019-05-20, -70.15053, -13.15629, NA
2019-05-21, -71.01449, 15.99643, NA
2019-05-22, -70.89763, 17.83857, NA
2019-05-23, -69.16228, 16.44177, NA
2019-05-24, -70.2316, -51.7365, NA
2019-05-25, -69.87256, -64.87172, NA
2019-05-26, -69.31522, 20.46419, NA
2019-05-27, -67.95811, 27.04063, NA
2019-05-28, -68.5736, 19.49947, NA
2019-05-29, -63.89141, 28.73561, NA
2019-05-30, -65.16857, -23.02328, NA
2019-05-31, -65.04913, 23.97942, NA
2019-06-01, -65.33216, 18.79127, NA
2019-06-02, -67.99549, 15.47518, NA
2019-06-03, -70.99371, 10.77178, NA
2019-06-04, -69.81578, 8.730729, NA
2019-06-05, -68.6289, 18.95925, NA
2019-06-06, -70.20824, -40.43615, NA
2019-06-07, -69.57735, -64.98811, NA
2019-06-08, -68.86102, 22.29437, NA
2019-06-09, -69.31596, 5.569358, NA
2019-06-10, -68.19189, -39.30677, NA
2019-06-11, -69.37985, 15.20495, NA
2019-06-12, -70.66085, 12.8534, NA
2019-06-13, -70.16847, 6.993387, NA
2019-06-14, -69.96108, 17.98716, NA
2019-06-15, -69.52018, -46.07805, NA
2019-06-16, -69.23905, 19.97622, NA
2019-06-17, -68.6511, 28.03234, NA
2019-06-18, -69.06686, 26.93114, NA
2019-06-19, -67.89461, 0.5502828, NA
2019-06-20, -65.05922, 29.52775, NA
2019-06-21, -68.86508, 24.46647, NA
2019-06-22, -66.98753, 19.97209, NA
2019-06-23, -71.1504, 14.25152, NA
2019-06-24, -71.16891, 18.18487, NA
2019-06-25, -69.36743, -26.37866, NA
2019-06-26, -71.03331, 17.28434, NA
2019-06-27, -70.69106, 20.56964, NA
2019-06-28, -71.0167, 18.79078, NA
2019-06-29, -70.53271, -15.94612, NA
2019-06-30, -70.65007, 21.50315, NA
2019-07-01, -71.16256, 19.85686, NA
2019-07-02, -68.15566, 9.320565, NA
2019-07-03, -68.57624, -25.98972, NA
2019-07-04, -68.02186, 26.97592, NA
2019-07-05, -64.8447, -21.72951, NA
2019-07-06, -64.86909, 29.27575, NA
2019-07-07, -64.64165, -3.07524, NA
2019-07-08, -49.29155, -13.48092, NA
2019-07-09, -61.11179, 25.74961, NA
2019-07-10, -53.42658, 29.68537, NA
2019-07-11, -56.54062, 29.12143, NA
2019-07-12, -64.18042, 25.38648, NA
2019-07-13, -62.7555, 26.87848, NA
2019-07-14, -54.71221, 27.98778, NA
2019-07-15, -47.84853, 19.99937, NA
2019-07-16, -39.68613, 8.905448, NA
2019-07-17, -41.54253, 34.32813, NA
2019-07-18, -39.82683, 27.74857, NA
2019-07-19, -32.2194, 26.96274, NA
2019-07-20, -37.34409, 14.62996, NA
2019-07-21, -44.73616, 18.68573, NA
2019-07-22, -38.0577, 18.60507, NA
2019-07-23, -35.18266, 8.189546, NA
2019-07-24, -49.15605, 15.57333, NA
2019-07-25, -67.35277, 25.87213, NA
2019-07-26, -67.39323, 24.23683, NA
2019-07-27, -54.33368, 21.37004, NA
2019-07-28, -49.42606, 2.732098, NA
2019-07-29, -35.37059, 0.000513617, NA
2019-07-30, -40.7746, 2.605306, NA
2019-07-31, -39.60838, 9.562349, NA
2019-08-01, -36.80137, 11.93461, NA
2019-08-02, -16.78711, 5.675155, NA
2019-08-03, -11.92885, 12.33046, NA
2019-08-04, -50.54424, 12.63336, NA
2019-08-05, -46.51998, -0.7808364, NA
2019-08-06, -45.57291, 4.669447, NA
2019-08-07, -41.54002, 4.439663, NA
2019-08-08, -54.83002, 18.04873, NA
2019-08-09, -68.90157, 17.9103, NA
2019-08-10, -70.05803, 8.30919, NA
